article,date,pageview
Circuit diagram,2014-09-10,550
Circuit diagram,2014-09-11,611
Circuit diagram,2014-09-12,481
Circuit diagram,2014-09-13,318
Circuit diagram,2014-09-14,408
Circuit diagram,2014-09-15,519
Circuit diagram,2014-09-16,542
Circuit diagram,2014-09-17,624
Circuit diagram,2014-09-18,551
Circuit diagram,2014-09-19,506
Circuit diagram,2014-09-20,334
Circuit diagram,2014-09-21,317
Circuit diagram,2014-09-22,581
Circuit diagram,2014-09-23,629
Circuit diagram,2014-09-24,613
Circuit diagram,2014-09-25,556
Circuit diagram,2014-09-26,436
Circuit diagram,2014-09-27,318
Circuit diagram,2014-09-28,341
Circuit diagram,2014-09-29,509
Circuit diagram,2014-09-30,567
Circuit diagram,2014-09-31,0
Circuit diagram,2014-10-01,522
Circuit diagram,2014-10-02,456
Circuit diagram,2014-10-03,443
Circuit diagram,2014-10-04,288
Circuit diagram,2014-10-05,324
Circuit diagram,2014-10-06,481
Circuit diagram,2014-10-07,574
Circuit diagram,2014-10-08,576
Circuit diagram,2014-10-09,531
Circuit diagram,2014-10-10,421
Circuit diagram,2014-10-11,303
Circuit diagram,2014-10-12,355
Circuit diagram,2014-10-13,571
Circuit diagram,2014-10-14,561
Circuit diagram,2014-10-15,558
Circuit diagram,2014-10-16,461
Circuit diagram,2014-10-17,377
Circuit diagram,2014-10-18,263
Circuit diagram,2014-10-19,316
Circuit diagram,2014-10-20,424
Circuit diagram,2014-10-21,451
Circuit diagram,2014-10-22,480
Circuit diagram,2014-10-23,455
Circuit diagram,2014-10-24,338
Circuit diagram,2014-10-25,220
Circuit diagram,2014-10-26,254
Circuit diagram,2014-10-27,362
Circuit diagram,2014-10-28,448
Circuit diagram,2014-10-29,472
Circuit diagram,2014-10-30,422
Circuit diagram,2014-10-31,359
Circuit diagram,2014-11-01,301
Circuit diagram,2014-11-02,279
Circuit diagram,2014-11-03,472
Circuit diagram,2014-11-04,537
Circuit diagram,2014-11-05,482
Circuit diagram,2014-11-06,468
Circuit diagram,2014-11-07,339
Circuit diagram,2014-11-08,265
Circuit diagram,2014-11-09,290
Circuit diagram,2014-11-10,489
Circuit diagram,2014-11-11,449
Circuit diagram,2014-11-12,534
Circuit diagram,2014-11-13,466
Circuit diagram,2014-11-14,368
Circuit diagram,2014-11-15,276
Circuit diagram,2014-11-16,299
Circuit diagram,2014-11-17,507
Circuit diagram,2014-11-18,475
Circuit diagram,2014-11-19,433
Circuit diagram,2014-11-20,477
Circuit diagram,2014-11-21,345
Circuit diagram,2014-11-22,243
Circuit diagram,2014-11-23,298
Circuit diagram,2014-11-24,465
Circuit diagram,2014-11-25,502
Circuit diagram,2014-11-26,430
Circuit diagram,2014-11-27,375
Circuit diagram,2014-11-28,360
Circuit diagram,2014-11-29,300
Circuit diagram,2014-11-30,239
Circuit diagram,2014-11-31,0
Circuit diagram,2014-12-01,469
Circuit diagram,2014-12-02,461
Circuit diagram,2014-12-03,485
Circuit diagram,2014-12-04,458
Circuit diagram,2014-12-05,398
Circuit diagram,2014-12-06,292
Circuit diagram,2014-12-07,293
Circuit diagram,2014-12-08,464
Circuit diagram,2014-12-09,433
Circuit diagram,2014-12-10,405
Circuit diagram,2014-12-11,487
Circuit diagram,2014-12-12,353
Circuit diagram,2014-12-13,231
Circuit diagram,2014-12-14,294
Circuit diagram,2014-12-15,410
Circuit diagram,2014-12-16,391
Circuit diagram,2014-12-17,471
Circuit diagram,2014-12-18,401
Circuit diagram,2014-12-19,308
Circuit diagram,2014-12-20,196
Circuit diagram,2014-12-21,212
Circuit diagram,2014-12-22,365
Circuit diagram,2014-12-23,272
Circuit diagram,2014-12-24,214
Circuit diagram,2014-12-25,153
Circuit diagram,2014-12-26,220
Circuit diagram,2014-12-27,236
Circuit diagram,2014-12-28,181
Circuit diagram,2014-12-29,297
Circuit diagram,2014-12-30,255
Circuit diagram,2014-12-31,223
Clay,2014-01-01,598
Clay,2014-01-02,912
Clay,2014-01-03,898
Clay,2014-01-04,768
Clay,2014-01-05,128
Clay,2014-01-06,0
Clay,2014-01-07,1268
Clay,2014-01-08,1323
Clay,2014-01-09,1326
Clay,2014-01-10,1187
Clay,2014-01-11,854
Clay,2014-01-12,1073
Clay,2014-01-13,1539
Clay,2014-01-14,1572
Clay,2014-01-15,1514
Clay,2014-01-16,1539
Clay,2014-01-17,1213
Clay,2014-01-18,984
Clay,2014-01-19,1153
Clay,2014-01-20,1524
Clay,2014-01-21,1494
Clay,2014-01-22,1477
Clay,2014-01-23,1358
Clay,2014-01-24,1223
Clay,2014-01-25,995
Clay,2014-01-26,1179
Clay,2014-01-27,1487
Clay,2014-01-28,1727
Clay,2014-01-29,1437
Clay,2014-01-30,1545
Clay,2014-01-31,1063
Clay,2014-02-01,841
Clay,2014-02-02,1109
Clay,2014-02-03,1547
Clay,2014-02-04,1562
Clay,2014-02-05,1624
Clay,2014-02-06,1531
Clay,2014-02-07,1541
Clay,2014-02-08,1006
Clay,2014-02-09,1167
Clay,2014-02-10,1580
Clay,2014-02-11,1646
Clay,2014-02-12,1477
Clay,2014-02-13,1388
Clay,2014-02-14,1046
Clay,2014-02-15,898
Clay,2014-02-16,1010
Clay,2014-02-17,1361
Clay,2014-02-18,1454
Clay,2014-02-19,1480
Clay,2014-02-20,1468
Clay,2014-02-21,1144
Clay,2014-02-22,906
Clay,2014-02-23,999
Clay,2014-02-24,1452
Clay,2014-02-25,1443
Clay,2014-02-26,1549
Clay,2014-02-27,1520
Clay,2014-02-28,1186
Clay,2014-02-29,0
Clay,2014-02-30,0
Clay,2014-02-31,0
Clay,2014-03-01,977
Clay,2014-03-02,1227
Clay,2014-03-03,1448
Clay,2014-03-04,1387
Clay,2014-03-05,1476
Clay,2014-03-06,1468
Clay,2014-03-07,1243
Clay,2014-03-08,900
Clay,2014-03-09,1244
Clay,2014-03-10,1465
Clay,2014-03-11,1461
Clay,2014-03-12,1431
Clay,2014-03-13,1385
Clay,2014-03-14,1105
Clay,2014-03-15,754
Clay,2014-03-16,1068
Clay,2014-03-17,1436
Clay,2014-03-18,1283
Clay,2014-03-19,1475
Clay,2014-03-20,1425
Clay,2014-03-21,1236
Clay,2014-03-22,905
Clay,2014-03-23,1029
Clay,2014-03-24,1420
Clay,2014-03-25,1671
Clay,2014-03-26,1417
Clay,2014-03-27,1380
Clay,2014-03-28,1267
Clay,2014-03-29,914
Clay,2014-03-30,1115
Clay,2014-03-31,1426
Clay,2014-04-01,1374
Clay,2014-04-02,1389
Clay,2014-04-03,1436
Clay,2014-04-04,1119
Clay,2014-04-05,938
Clay,2014-04-06,895
Clay,2014-04-07,1265
Clay,2014-04-08,1332
Clay,2014-04-09,1515
Clay,2014-04-10,1317
Clay,2014-04-11,1156
Clay,2014-04-12,797
Clay,2014-04-13,1144
Clay,2014-04-14,1289
Clay,2014-04-15,1319
Clay,2014-04-16,1379
Clay,2014-04-17,1209
Clay,2014-04-18,882
Clay,2014-04-19,760
Clay,2014-04-20,813
Clay,2014-04-21,1187
Clay,2014-04-22,1539
Clay,2014-04-23,1487
Clay,2014-04-24,1380
Clay,2014-04-25,1235
Clay,2014-04-26,869
Clay,2014-04-27,1050
Clay,2014-04-28,1422
Clay,2014-04-29,1661
Clay,2014-04-30,1294
Clay,2014-04-31,0
Clay,2014-05-01,1248
Clay,2014-05-02,1212
Clay,2014-05-03,889
Clay,2014-05-04,1139
Clay,2014-05-05,1430
Clay,2014-05-06,1604
Clay,2014-05-07,1558
Clay,2014-05-08,1565
Clay,2014-05-09,1228
Clay,2014-05-10,839
Clay,2014-05-11,949
Clay,2014-05-12,1338
Clay,2014-05-13,1520
Clay,2014-05-14,1322
Clay,2014-05-15,1292
Clay,2014-05-16,1091
Clay,2014-05-17,779
Clay,2014-05-18,863
Clay,2014-05-19,1273
Clay,2014-05-20,1289
Clay,2014-05-21,1351
Clay,2014-05-22,1134
Clay,2014-05-23,1158
Clay,2014-05-24,778
Clay,2014-05-25,869
Clay,2014-05-26,1093
Clay,2014-05-27,1172
Clay,2014-05-28,1299
Clay,2014-05-29,1104
Clay,2014-05-30,984
Clay,2014-05-31,854
Clay,2014-06-01,944
Clay,2014-06-02,1332
Clay,2014-06-03,1298
Clay,2014-06-04,1213
Clay,2014-06-05,1265
Clay,2014-06-06,1105
Clay,2014-06-07,863
Clay,2014-06-08,957
Clay,2014-06-09,1209
Clay,2014-06-10,1340
Clay,2014-06-11,1188
Clay,2014-06-12,1120
Clay,2014-06-13,865
Clay,2014-06-14,767
Clay,2014-06-15,841
Clay,2014-06-16,1060
Clay,2014-06-17,1135
Clay,2014-06-18,1126
Clay,2014-06-19,1026
Clay,2014-06-20,993
Clay,2014-06-21,785
Clay,2014-06-22,826
Clay,2014-06-23,1033
Clay,2014-06-24,1082
Clay,2014-06-25,1105
Clay,2014-06-26,1101
Clay,2014-06-27,962
Clay,2014-06-28,726
Clay,2014-06-29,728
Clay,2014-06-30,947
Clay,2014-06-31,0
Clay,2014-07-01,945
Clay,2014-07-02,955
Clay,2014-07-03,999
Clay,2014-07-04,960
Clay,2014-07-05,670
Clay,2014-07-06,795
Clay,2014-07-07,1211
Clay,2014-07-08,1102
Clay,2014-07-09,941
Clay,2014-07-10,957
Clay,2014-07-11,921
Clay,2014-07-12,728
Clay,2014-07-13,772
Clay,2014-07-14,1016
Clay,2014-07-15,1041
Clay,2014-07-16,928
Clay,2014-07-17,1009
Clay,2014-07-18,819
Clay,2014-07-19,694
Clay,2014-07-20,854
Clay,2014-07-21,993
Clay,2014-07-22,1175
Clay,2014-07-23,1047
Clay,2014-07-24,990
Clay,2014-07-25,932
Clay,2014-07-26,778
Clay,2014-07-27,740
Clay,2014-07-28,1016
Clay,2014-07-29,955
Clay,2014-07-30,926
Clay,2014-07-31,901
Clay,2014-08-01,1036
Clay,2014-08-02,707
Clay,2014-08-03,759
Clay,2014-08-04,996
Clay,2014-08-05,1048
Clay,2014-08-06,1008
Clay,2014-08-07,964
Clay,2014-08-08,833
Clay,2014-08-09,682
Clay,2014-08-10,814
Clay,2014-08-11,1034
Clay,2014-08-12,1009
Clay,2014-08-13,1071
Clay,2014-08-14,924
Clay,2014-08-15,833
Clay,2014-08-16,716
Clay,2014-08-17,961
Clay,2014-08-18,1198
Clay,2014-08-19,1107
Clay,2014-08-20,1059
Clay,2014-08-21,1154
Clay,2014-08-22,959
Clay,2014-08-23,742
Clay,2014-08-24,957
Clay,2014-08-25,1235
Clay,2014-08-26,1273
Clay,2014-08-27,1106
Clay,2014-08-28,0
Clay,2014-08-29,966
Clay,2014-08-30,768
Clay,2014-08-31,936
Clay,2014-09-01,1136
Clay,2014-09-02,1320
Clay,2014-09-03,1273
Clay,2014-09-04,1233
Clay,2014-09-05,975
Clay,2014-09-06,791
Clay,2014-09-07,1023
Clay,2014-09-08,1157
Clay,2014-09-09,1232
Clay,2014-09-10,1388
Clay,2014-09-11,1422
Clay,2014-09-12,1098
Clay,2014-09-13,854
Clay,2014-09-14,1029
Clay,2014-09-15,1240
Clay,2014-09-16,1287
Clay,2014-09-17,1232
Clay,2014-09-18,1234
Clay,2014-09-19,1065
Clay,2014-09-20,857
Clay,2014-09-21,935
Clay,2014-09-22,1292
Clay,2014-09-23,1334
Clay,2014-09-24,1287
Clay,2014-09-25,1393
Clay,2014-09-26,1195
Clay,2014-09-27,823
Clay,2014-09-28,1058
Clay,2014-09-29,1319
Clay,2014-09-30,1321
Clay,2014-09-31,0
Clay,2014-10-01,1310
Clay,2014-10-02,1214
Clay,2014-10-03,1006
Clay,2014-10-04,820
Clay,2014-10-05,945
Clay,2014-10-06,1321
Clay,2014-10-07,1488
Clay,2014-10-08,1563
Clay,2014-10-09,1453
Clay,2014-10-10,1098
Clay,2014-10-11,825
Clay,2014-10-12,1049
Clay,2014-10-13,1233
Clay,2014-10-14,1499
Clay,2014-10-15,1351
Clay,2014-10-16,1293
Clay,2014-10-17,935
Clay,2014-10-18,696
Clay,2014-10-19,850
Clay,2014-10-20,1160
Clay,2014-10-21,1180
Clay,2014-10-22,1164
Clay,2014-10-23,1102
Clay,2014-10-24,947
Clay,2014-10-25,713
Clay,2014-10-26,890
Clay,2014-10-27,1240
Clay,2014-10-28,1206
Clay,2014-10-29,1264
Clay,2014-10-30,1160
Clay,2014-10-31,1015
Clay,2014-11-01,866
Clay,2014-11-02,973
Clay,2014-11-03,1415
Clay,2014-11-04,1602
Clay,2014-11-05,1420
Clay,2014-11-06,1283
Clay,2014-11-07,1190
Clay,2014-11-08,828
Clay,2014-11-09,1037
Clay,2014-11-10,1301
Clay,2014-11-11,1578
Clay,2014-11-12,1467
Clay,2014-11-13,1403
Clay,2014-11-14,1059
Clay,2014-11-15,1032
Clay,2014-11-16,1066
Clay,2014-11-17,1321
Clay,2014-11-18,1276
Clay,2014-11-19,1333
Clay,2014-11-20,1123
Clay,2014-11-21,955
Clay,2014-11-22,712
Clay,2014-11-23,932
Clay,2014-11-24,1161
Clay,2014-11-25,1262
Clay,2014-11-26,1193
Clay,2014-11-27,1015
Clay,2014-11-28,1109
Clay,2014-11-29,940
Clay,2014-11-30,708
Clay,2014-11-31,0
Clay,2014-12-01,1297
Clay,2014-12-02,1271
Clay,2014-12-03,1271
Clay,2014-12-04,1169
Clay,2014-12-05,1042
Clay,2014-12-06,783
Clay,2014-12-07,930
Clay,2014-12-08,1306
Clay,2014-12-09,1277
Clay,2014-12-10,1236
Clay,2014-12-11,1110
Clay,2014-12-12,966
Clay,2014-12-13,693
Clay,2014-12-14,786
Clay,2014-12-15,1051
Clay,2014-12-16,1059
Clay,2014-12-17,1001
Clay,2014-12-18,957
Clay,2014-12-19,714
Clay,2014-12-20,632
Clay,2014-12-21,567
Clay,2014-12-22,855
Clay,2014-12-23,627
Clay,2014-12-24,516
Clay,2014-12-25,420
Clay,2014-12-26,534
Clay,2014-12-27,535
Clay,2014-12-28,567
Clay,2014-12-29,692
Clay,2014-12-30,696
Clay,2014-12-31,594
Climate,2014-01-01,680
Climate,2014-01-02,963
Climate,2014-01-03,988
Climate,2014-01-04,979
Climate,2014-01-05,163
Climate,2014-01-06,0
Climate,2014-01-07,2557
Climate,2014-01-08,2184
Climate,2014-01-09,2132
Climate,2014-01-10,1767
Climate,2014-01-11,1163
Climate,2014-01-12,1426
Climate,2014-01-13,2055
Climate,2014-01-14,2104
Climate,2014-01-15,2159
Climate,2014-01-16,2073
Climate,2014-01-17,1645
Climate,2014-01-18,1175
Climate,2014-01-19,1420
Climate,2014-01-20,1802
Climate,2014-01-21,2075
Climate,2014-01-22,2126
Climate,2014-01-23,2111
Climate,2014-01-24,1660
Climate,2014-01-25,1107
Climate,2014-01-26,1305
Climate,2014-01-27,2257
Climate,2014-01-28,2222
Climate,2014-01-29,2177
Climate,2014-01-30,1978
Climate,2014-01-31,1598
Climate,2014-02-01,1068
Climate,2014-02-02,1403
Climate,2014-02-03,2054
Climate,2014-02-04,2147
Climate,2014-02-05,2099
Climate,2014-02-06,2109
Climate,2014-02-07,1754
Climate,2014-02-08,1123
Climate,2014-02-09,1462
Climate,2014-02-10,1984
Climate,2014-02-11,2324
Climate,2014-02-12,2066
Climate,2014-02-13,1887
Climate,2014-02-14,1363
Climate,2014-02-15,1139
Climate,2014-02-16,1316
Climate,2014-02-17,1967
Climate,2014-02-18,2300
Climate,2014-02-19,2154
Climate,2014-02-20,2133
Climate,2014-02-21,1514
Climate,2014-02-22,1091
Climate,2014-02-23,1313
Climate,2014-02-24,1828
Climate,2014-02-25,1930
Climate,2014-02-26,2101
Climate,2014-02-27,2029
Climate,2014-02-28,1463
Climate,2014-02-29,0
Climate,2014-02-30,0
Climate,2014-02-31,0
Climate,2014-03-01,1061
Climate,2014-03-02,1409
Climate,2014-03-03,2056
Climate,2014-03-04,1940
Climate,2014-03-05,2036
Climate,2014-03-06,2097
Climate,2014-03-07,1669
Climate,2014-03-08,1076
Climate,2014-03-09,1473
Climate,2014-03-10,1933
Climate,2014-03-11,1882
Climate,2014-03-12,1911
Climate,2014-03-13,1870
Climate,2014-03-14,1380
Climate,2014-03-15,914
Climate,2014-03-16,1257
Climate,2014-03-17,1873
Climate,2014-03-18,1792
Climate,2014-03-19,1753
Climate,2014-03-20,1806
Climate,2014-03-21,1394
Climate,2014-03-22,1151
Climate,2014-03-23,1206
Climate,2014-03-24,1608
Climate,2014-03-25,1785
Climate,2014-03-26,1672
Climate,2014-03-27,1602
Climate,2014-03-28,1323
Climate,2014-03-29,863
Climate,2014-03-30,1082
Climate,2014-03-31,1876
Climate,2014-04-01,1584
Climate,2014-04-02,1629
Climate,2014-04-03,1737
Climate,2014-04-04,1433
Climate,2014-04-05,899
Climate,2014-04-06,1118
Climate,2014-04-07,1602
Climate,2014-04-08,1734
Climate,2014-04-09,2341
Climate,2014-04-10,1576
Climate,2014-04-11,1256
Climate,2014-04-12,879
Climate,2014-04-13,989
Climate,2014-04-14,1459
Climate,2014-04-15,1531
Climate,2014-04-16,1553
Climate,2014-04-17,1293
Climate,2014-04-18,971
Climate,2014-04-19,913
Climate,2014-04-20,949
Climate,2014-04-21,1542
Climate,2014-04-22,1944
Climate,2014-04-23,1737
Climate,2014-04-24,1632
Climate,2014-04-25,1414
Climate,2014-04-26,902
Climate,2014-04-27,1185
Climate,2014-04-28,1795
Climate,2014-04-29,1908
Climate,2014-04-30,1653
Climate,2014-04-31,0
Climate,2014-05-01,1727
Climate,2014-05-02,1344
Climate,2014-05-03,936
Climate,2014-05-04,1133
Climate,2014-05-05,1804
Climate,2014-05-06,2069
Climate,2014-05-07,1992
Climate,2014-05-08,1770
Climate,2014-05-09,1566
Climate,2014-05-10,993
Climate,2014-05-11,1174
Climate,2014-05-12,1804
Climate,2014-05-13,2051
Climate,2014-05-14,1776
Climate,2014-05-15,1867
Climate,2014-05-16,1419
Climate,2014-05-17,865
Climate,2014-05-18,1020
Climate,2014-05-19,1737
Climate,2014-05-20,1789
Climate,2014-05-21,1667
Climate,2014-05-22,1551
Climate,2014-05-23,1355
Climate,2014-05-24,885
Climate,2014-05-25,1050
Climate,2014-05-26,1239
Climate,2014-05-27,1635
Climate,2014-05-28,1585
Climate,2014-05-29,1408
Climate,2014-05-30,1196
Climate,2014-05-31,802
Climate,2014-06-01,911
Climate,2014-06-02,1575
Climate,2014-06-03,1791
Climate,2014-06-04,1498
Climate,2014-06-05,1481
Climate,2014-06-06,1174
Climate,2014-06-07,908
Climate,2014-06-08,1111
Climate,2014-06-09,1536
Climate,2014-06-10,2162
Climate,2014-06-11,1456
Climate,2014-06-12,1488
Climate,2014-06-13,1108
Climate,2014-06-14,907
Climate,2014-06-15,1117
Climate,2014-06-16,1450
Climate,2014-06-17,1535
Climate,2014-06-18,1451
Climate,2014-06-19,1524
Climate,2014-06-20,1100
Climate,2014-06-21,936
Climate,2014-06-22,1136
Climate,2014-06-23,1323
Climate,2014-06-24,1507
Climate,2014-06-25,1443
Climate,2014-06-26,1354
Climate,2014-06-27,1080
Climate,2014-06-28,809
Climate,2014-06-29,1024
Climate,2014-06-30,1242
Climate,2014-06-31,0
Climate,2014-07-01,1313
Climate,2014-07-02,1195
Climate,2014-07-03,1215
Climate,2014-07-04,949
Climate,2014-07-05,751
Climate,2014-07-06,1037
Climate,2014-07-07,1199
Climate,2014-07-08,1272
Climate,2014-07-09,1229
Climate,2014-07-10,1098
Climate,2014-07-11,892
Climate,2014-07-12,805
Climate,2014-07-13,860
Climate,2014-07-14,1287
Climate,2014-07-15,1050
Climate,2014-07-16,1002
Climate,2014-07-17,940
Climate,2014-07-18,805
Climate,2014-07-19,656
Climate,2014-07-20,840
Climate,2014-07-21,1170
Climate,2014-07-22,1190
Climate,2014-07-23,1096
Climate,2014-07-24,1007
Climate,2014-07-25,885
Climate,2014-07-26,707
Climate,2014-07-27,793
Climate,2014-07-28,944
Climate,2014-07-29,1415
Climate,2014-07-30,1062
Climate,2014-07-31,1446
Climate,2014-08-01,1133
Climate,2014-08-02,728
Climate,2014-08-03,862
Climate,2014-08-04,1209
Climate,2014-08-05,1214
Climate,2014-08-06,1188
Climate,2014-08-07,1093
Climate,2014-08-08,939
Climate,2014-08-09,785
Climate,2014-08-10,971
Climate,2014-08-11,1217
Climate,2014-08-12,1205
Climate,2014-08-13,1217
Climate,2014-08-14,1039
Climate,2014-08-15,942
Climate,2014-08-16,789
Climate,2014-08-17,911
Climate,2014-08-18,1345
Climate,2014-08-19,1425
Climate,2014-08-20,1336
Climate,2014-08-21,1448
Climate,2014-08-22,1230
Climate,2014-08-23,865
Climate,2014-08-24,1230
Climate,2014-08-25,1378
Climate,2014-08-26,1467
Climate,2014-08-27,1515
Climate,2014-08-28,0
Climate,2014-08-29,1535
Climate,2014-08-30,948
Climate,2014-08-31,1167
Climate,2014-09-01,1455
Climate,2014-09-02,1708
Climate,2014-09-03,1841
Climate,2014-09-04,1720
Climate,2014-09-05,1569
Climate,2014-09-06,1075
Climate,2014-09-07,1287
Climate,2014-09-08,1860
Climate,2014-09-09,1982
Climate,2014-09-10,2036
Climate,2014-09-11,2034
Climate,2014-09-12,1442
Climate,2014-09-13,976
Climate,2014-09-14,1330
Climate,2014-09-15,1895
Climate,2014-09-16,2027
Climate,2014-09-17,1909
Climate,2014-09-18,1817
Climate,2014-09-19,1538
Climate,2014-09-20,908
Climate,2014-09-21,1377
Climate,2014-09-22,2020
Climate,2014-09-23,2253
Climate,2014-09-24,2015
Climate,2014-09-25,1874
Climate,2014-09-26,1403
Climate,2014-09-27,960
Climate,2014-09-28,1476
Climate,2014-09-29,1872
Climate,2014-09-30,1960
Climate,2014-09-31,0
Climate,2014-10-01,1901
Climate,2014-10-02,1611
Climate,2014-10-03,1399
Climate,2014-10-04,1017
Climate,2014-10-05,1227
Climate,2014-10-06,1922
Climate,2014-10-07,2185
Climate,2014-10-08,2034
Climate,2014-10-09,1946
Climate,2014-10-10,1527
Climate,2014-10-11,1147
Climate,2014-10-12,1369
Climate,2014-10-13,1951
Climate,2014-10-14,2182
Climate,2014-10-15,1813
Climate,2014-10-16,1647
Climate,2014-10-17,1276
Climate,2014-10-18,870
Climate,2014-10-19,1227
Climate,2014-10-20,1736
Climate,2014-10-21,1533
Climate,2014-10-22,1503
Climate,2014-10-23,1408
Climate,2014-10-24,1174
Climate,2014-10-25,844
Climate,2014-10-26,1226
